norf_id	tsc_id	tsc_chrom	tsc_start	tsc_end	Transcript.type
tracer29676	ENST00000473287	chr13	114150186	114152960	processed_transcript
tracer101967	ENST00000473391	chr7	150065899	150067691	retained_intron
tracer5171	ENST00000473397	chr1	95699824	95712776	processed_transcript
tracer81952	ENST00000473566	chr3	190231908	190282457	retained_intron
tracer100018	ENST00000473646	chr7	99214576	99222107	retained_intron
tracer109022	ENST00000473837	chr9	128268223	128412740	retained_intron
tracer28394	ENST00000473871	chr13	37583634	37588043	retained_intron
tracer99504	ENST00000474074	chr7	86827544	86848942	retained_intron
tracer62404	ENST00000474104	chr2	39080187	39103021	retained_intron
tracer29639	ENST00000474116	chr13	113863930	113874126	processed_transcript
tracer32969	ENST00000474294	chr14	88429616	88459498	retained_intron
tracer8422	ENST00000474318	chr1	179836662	179846917	processed_transcript
tracer64233	ENST00000474420	chr2	97525473	97528184	retained_intron
tracer29332	ENST00000474510	chr13	100020041	100029820	processed_transcript
tracer109454	ENST00000474534	chr9	131798900	131809503	processed_transcript
tracer50830	ENST00000474548	chr17	73897741	73898368	retained_intron
tracer9565	ENST00000474693	chr1	213037754	213058907	processed_transcript
tracer64239	ENST00000474849	chr2	97749627	97760557	retained_intron
tracer92609	ENST00000474864	chr6	30655824	30658751	processed_transcript
tracer3409	ENST00000474956	chr1	45113980	45117395	processed_transcript
tracer93587	ENST00000474988	chr6	36410794	36455873	processed_transcript
tracer9083	ENST00000475035	chr1	203830731	203839212	processed_transcript
tracer81945	ENST00000475095	chr3	189692362	189701273	retained_intron
tracer49646	ENST00000475155	chr17	58022552	58024302	retained_intron
tracer76438	ENST00000475193	chr3	32586919	32612317	retained_intron
tracer378	ENST00000475229	chr1	1663697	1666713	processed_transcript
tracer76771	ENST00000475346	chr3	39448209	39449686	retained_intron
tracer77545	ENST00000475599	chr3	49133366	49134699	processed_transcript
tracer3617	ENST00000475642	chr1	46654356	46655239	processed_transcript
tracer100333	ENST00000475687	chr7	100453063	100464631	retained_intron
tracer86552	ENST00000475706	chr5	870403	883522	retained_intron
tracer68010	ENST00000475843	chr2	220462593	220466562	retained_intron
tracer63155	ENST00000475851	chr2	65283500	65298978	processed_transcript
tracer72883	ENST00000475995	chr22	19882539	19885653	processed_transcript
tracer92426	ENST00000475996	chr6	29693231	29697128	processed_transcript
tracer13631	ENST00000476019	chr10	104118856	104120944	processed_transcript
tracer97359	ENST00000476068	chr7	7222261	7274928	retained_intron
tracer99168	ENST00000476072	chr7	75046066	75050568	retained_intron
tracer71352	ENST00000476113	chr20	62694549	62695476	processed_transcript
tracer74388	ENST00000476157	chr22	38453411	38454165	retained_intron
tracer77652	ENST00000476226	chr3	49454212	49459962	processed_transcript
tracer2684	ENST00000476329	chr1	35998697	36023204	processed_transcript
tracer6364	ENST00000476344	chr1	149871159	149872351	processed_transcript
tracer69811	ENST00000476365	chr20	30777005	30778330	transcribed_processed_pseudogene
tracer4650	ENST00000476396	chr1	78470619	78481983	processed_transcript
tracer108540	ENST00000476599	chr9	115456314	115480397	processed_transcript
tracer101621	ENST00000476637	chr7	139529070	139653316	retained_intron
tracer73010	ENST00000476678	chr22	20753801	20761683	retained_intron
tracer101439	ENST00000476700	chr7	134671299	134697262	retained_intron
tracer10957	ENST00000476706	chr10	6154665	6157729	processed_transcript
tracer85490	ENST00000476715	chr4	141287394	141288015	processed_pseudogene
tracer82258	ENST00000476764	chr3	197281242	197282547	processed_transcript
tracer14306	ENST00000476817	chr10	126727566	126849739	processed_transcript
tracer4645	ENST00000476882	chr1	78445226	78558488	processed_transcript
tracer6833	ENST00000476883	chr1	153925792	153930599	processed_transcript
tracer74783	ENST00000476893	chr22	42177403	42195309	processed_transcript
tracer62836	ENST00000476903	chr2	55540965	55543187	processed_transcript
tracer11862	ENST00000476962	chr10	45952959	45957652	processed_transcript
tracer74618	ENST00000477111	chr22	40745887	40755306	retained_intron
tracer70122	ENST00000477334	chr20	34319282	34327062	retained_intron
tracer90194	ENST00000477363	chr5	145517318	145517944	processed_pseudogene
tracer68252	ENST00000477463	chr2	231902277	231911961	processed_transcript
tracer38374	ENST00000477621	chr16	331082	332840	retained_intron
tracer113493	ENST00000477777	chrX	153713692	153714441	processed_transcript
tracer80435	ENST00000477784	chr3	138067749	138068793	processed_transcript
tracer113340	ENST00000477882	chrX	153197520	153198435	retained_intron
tracer6290	ENST00000477941	chr1	144952052	144955352	retained_intron
tracer65471	ENST00000478190	chr2	148778807	148782627	processed_transcript
tracer86368	ENST00000478461	chr4	186508580	186510989	retained_intron
tracer97119	ENST00000478527	chr7	3990553	3991741	retained_intron
tracer74216	ENST00000478547	chr22	36906903	36907688	processed_transcript
tracer77921	ENST00000478619	chr3	50373808	50378411	retained_intron
tracer81577	ENST00000478639	chr3	183883982	183884489	retained_intron
tracer29472	ENST00000478681	chr13	111114369	111114796	processed_transcript
tracer10027	ENST00000478768	chr1	227935855	227958412	processed_transcript
tracer101193	ENST00000478818	chr7	128106617	128109225	transcribed_unprocessed_pseudogene
tracer73525	ENST00000479064	chr22	26877801	26879802	processed_transcript
tracer69762	ENST00000479096	chr20	30135251	30136832	processed_transcript
tracer418	ENST00000479263	chr1	2075890	2116834	processed_transcript
tracer9659	ENST00000479322	chr1	218607468	218615483	processed_transcript
tracer61812	ENST00000479347	chr2	26467788	26477824	retained_intron
tracer65690	ENST00000479398	chr2	159313645	159314843	processed_transcript
tracer93640	ENST00000479509	chr6	37140270	37142088	processed_transcript
tracer66857	ENST00000479532	chr2	198256979	198258075	retained_intron
tracer98383	ENST00000479602	chr7	44605406	44607381	processed_transcript
tracer92015	ENST00000479680	chr6	16753193	16761710	processed_transcript
tracer109198	ENST00000479747	chr9	130678255	130679317	processed_transcript
tracer79930	ENST00000479967	chr3	127434317	127542028	processed_transcript
tracer75106	ENST00000479985	chr22	50168909	50169763	retained_intron
tracer2149	ENST00000480033	chr1	27885219	27930942	processed_transcript
tracer62471	ENST00000480099	chr2	42282097	42285326	processed_transcript
tracer65704	ENST00000480171	chr2	159518754	159537938	retained_intron
tracer20285	ENST00000480222	chr11	116738404	116744388	retained_intron
tracer75432	ENST00000480246	chr22	51222290	51239737	processed_transcript
tracer10008	ENST00000480265	chr1	227916250	227922053	processed_transcript
tracer108297	ENST00000480309	chr9	102861554	102864299	processed_transcript
tracer73166	ENST00000480319	chr22	21831669	21844900	retained_intron
tracer63346	ENST00000480370	chr2	70514940	70520851	retained_intron
tracer29389	ENST00000480433	chr13	101320616	101322989	retained_intron
tracer28507	ENST00000480434	chr13	41826420	41834722	processed_transcript
tracer30799	ENST00000480487	chr14	35037895	35038335	processed_pseudogene
tracer13734	ENST00000480642	chr10	105209782	105212044	processed_transcript
tracer758	ENST00000480647	chr1	6688455	6690386	retained_intron
tracer76127	ENST00000480711	chr3	15643255	15648259	processed_transcript
tracer27972	ENST00000480748	chr13	21001269	21063575	processed_transcript
tracer113431	ENST00000480812	chrX	153639961	153641020	retained_intron
tracer92863	ENST00000480913	chr6	31694815	31698004	processed_transcript
tracer79962	ENST00000480931	chr3	128580389	128584447	antisense
tracer80214	ENST00000480955	chr3	132378762	132379789	processed_transcript
tracer328	ENST00000480991	chr1	1595221	1601578	retained_intron
tracer94634	ENST00000481061	chr6	75950161	75953525	retained_intron
tracer101589	ENST00000481123	chr7	139025196	139030536	processed_transcript
tracer81494	ENST00000481126	chr3	183353423	183354238	retained_intron
tracer58269	ENST00000481381	chr19	39389020	39390228	processed_transcript
tracer72419	ENST00000481546	chr21	46188955	46195351	retained_intron
tracer112402	ENST00000481555	chrX	102840433	102841427	retained_intron
tracer5093	ENST00000481583	chr1	93820532	93826492	processed_transcript
tracer101813	ENST00000481651	chr7	143509061	143534026	processed_transcript
tracer63227	ENST00000481714	chr2	68520198	68547183	processed_transcript
tracer65284	ENST00000481801	chr2	134877554	135012177	processed_transcript
tracer69626	ENST00000481837	chr20	19998445	20003299	retained_intron
tracer72604	ENST00000481883	chr21	47975432	47979019	retained_intron
tracer43957	ENST00000481948	chr16	88104679	88110924	processed_transcript
tracer78526	ENST00000481972	chr3	58292041	58304199	processed_transcript
tracer13187	ENST00000482068	chr10	97250494	97252942	processed_transcript
tracer83397	ENST00000482150	chr4	38665965	38682606	retained_intron
tracer98964	ENST00000482231	chr7	72950718	72971581	processed_transcript
tracer1116	ENST00000482265	chr1	12639796	12676700	processed_transcript
tracer74542	ENST00000482294	chr22	39543123	39548679	retained_intron
tracer108457	ENST00000482335	chr9	112900451	112931169	processed_transcript
tracer85803	ENST00000482578	chr4	154178555	154197420	retained_intron
tracer63624	ENST00000482605	chr2	74652000	74652882	retained_intron
tracer60849	ENST00000482727	chr19	56884619	56889341	transcribed_unprocessed_pseudogene
tracer72113	ENST00000482733	chr21	40719921	40720946	retained_intron
tracer75669	ENST00000482803	chr3	9799038	9799731	retained_intron
tracer46572	ENST00000482905	chr17	21407884	21408385	processed_pseudogene
tracer61530	ENST00000483034	chr2	12857036	12857876	processed_transcript
tracer74984	ENST00000483102	chr22	45730906	45736642	processed_transcript
tracer79197	ENST00000483126	chr3	106823758	106825847	processed_pseudogene
tracer18064	ENST00000483152	chr11	66029307	66030126	retained_intron
tracer5859	ENST00000483407	chr1	115260423	115261559	processed_transcript
tracer111302	ENST00000483506	chrX	48675367	48676492	retained_intron
tracer65191	ENST00000483617	chr2	131116466	131128000	retained_intron
tracer69558	ENST00000483661	chr20	18004906	18039694	processed_transcript
tracer48262	ENST00000483774	chr17	41108045	41109549	retained_intron
tracer100851	ENST00000483879	chr7	108136871	108166607	processed_transcript
tracer92011	ENST00000483954	chr6	16667199	16761687	processed_transcript
tracer62093	ENST00000483992	chr2	27994842	28002598	processed_transcript
tracer64468	ENST00000484094	chr2	103414225	103432775	retained_intron
tracer68476	ENST00000484097	chr2	235860679	235861834	processed_transcript
tracer28909	ENST00000484130	chr13	55014839	55015450	processed_pseudogene
tracer48738	ENST00000484240	chr17	44798948	44799533	processed_pseudogene
tracer106582	ENST00000484265	chr9	15504957	15510987	processed_transcript
tracer107276	ENST00000484285	chr9	38620731	38623281	antisense
tracer28178	ENST00000484342	chr13	28014343	28024724	processed_transcript
tracer12763	ENST00000484343	chr10	78830993	78839308	processed_transcript
tracer101374	ENST00000484346	chr7	131188709	131190864	retained_intron
tracer68365	ENST00000484409	chr2	233562033	233600161	retained_intron
tracer4091	ENST00000484447	chr1	55536946	55541172	processed_transcript
tracer10361	ENST00000484454	chr1	234533924	234536648	processed_transcript
tracer68450	ENST00000484528	chr2	234465232	234475428	retained_intron
tracer113312	ENST00000484587	chrX	153149319	153151615	processed_transcript
tracer98198	ENST00000484589	chr7	40027435	40109687	processed_transcript
tracer3429	ENST00000484599	chr1	45243222	45244335	processed_transcript
tracer80812	ENST00000484608	chr3	150284586	150320955	processed_transcript
tracer108193	ENST00000484708	chr9	100373127	100380134	processed_transcript
tracer4914	ENST00000484970	chr1	89518983	89521024	processed_transcript
tracer78517	ENST00000484981	chr3	58151203	58156705	processed_transcript
tracer81753	ENST00000485024	chr3	184529984	184534018	processed_transcript
tracer100805	ENST00000485066	chr7	107531607	107533999	retained_intron
tracer70408	ENST00000485334	chr20	42157297	42163043	retained_intron
tracer74473	ENST00000485501	chr22	39052641	39067240	retained_intron
tracer50175	ENST00000485521	chr17	65220844	65221157	processed_pseudogene
tracer101138	ENST00000485577	chr7	126986844	127013619	processed_transcript
tracer97347	ENST00000485620	chr7	6851172	6854459	retained_intron
tracer59092	ENST00000485628	chr19	45409053	45410583	retained_intron
tracer67948	ENST00000485813	chr2	220310349	220358315	processed_transcript
tracer30008	ENST00000485996	chr14	21944426	21945095	processed_transcript
tracer12395	ENST00000486093	chr10	71254727	71266833	processed_transcript
tracer31252	ENST00000486200	chr14	51258768	51261236	processed_transcript
tracer79120	ENST00000486406	chr3	101293063	101312095	processed_transcript
tracer13956	ENST00000486414	chr10	116449902	116450393	processed_pseudogene
tracer79815	ENST00000486431	chr3	125635468	125648832	processed_transcript
tracer79585	ENST00000486538	chr3	121212957	121213755	processed_pseudogene
tracer71138	ENST00000486648	chr20	61477016	61477264	processed_pseudogene
tracer11101	ENST00000486862	chr10	13154487	13158540	processed_transcript
tracer11258	ENST00000486947	chr10	17213555	17243427	processed_transcript
tracer69262	ENST00000486998	chr20	4163856	4168394	processed_transcript
tracer78069	ENST00000487005	chr3	52002532	52008646	processed_transcript
tracer73024	ENST00000487090	chr22	20810505	20819773	processed_transcript
tracer62658	ENST00000487121	chr2	47135846	47168866	retained_intron
tracer75368	ENST00000487162	chr22	50966221	50968441	retained_intron
tracer75369	ENST00000487162	chr22	50966221	50968441	retained_intron
tracer68812	ENST00000487192	chr2	242157600	242164599	retained_intron
tracer71525	ENST00000487266	chr21	27107700	27124659	processed_transcript
tracer73644	ENST00000487341	chr22	29703048	29703789	retained_intron
tracer69150	ENST00000487501	chr20	2815960	2819582	retained_intron
tracer46946	ENST00000487527	chr17	27916801	27941779	retained_intron
tracer58476	ENST00000487537	chr19	40747289	40761176	retained_intron
tracer75364	ENST00000487577	chr22	50964184	50968425	retained_intron
tracer13271	ENST00000487612	chr10	99125647	99126317	processed_transcript
tracer93332	ENST00000487637	chr6	33384338	33385885	retained_intron
tracer2144	ENST00000487743	chr1	27878553	27879815	processed_transcript
tracer9848	ENST00000487758	chr1	224500429	224517834	processed_transcript
tracer490	ENST00000487804	chr1	2443845	2445524	retained_intron
tracer79149	ENST00000487830	chr3	101498339	101501133	processed_transcript
tracer64385	ENST00000487860	chr2	101024636	101033873	retained_intron
tracer109783	ENST00000487864	chr9	136036435	136039288	processed_transcript
tracer3046	ENST00000487871	chr1	40879649	40881041	processed_transcript
tracer108459	ENST00000487892	chr9	113006299	113007396	processed_transcript
tracer75133	ENST00000487969	chr22	50316858	50321176	retained_intron
tracer4107	ENST00000488067	chr1	58521805	58522152	processed_pseudogene
tracer13392	ENST00000488090	chr10	101128094	101137085	processed_transcript
tracer79434	ENST00000488129	chr3	113676421	113682211	processed_transcript
tracer33718	ENST00000488133	chr14	103507806	103508431	processed_pseudogene
tracer1826	ENST00000488155	chr1	24742302	24746618	processed_transcript
tracer92598	ENST00000488324	chr6	30644166	30654970	processed_transcript
tracer79445	ENST00000488665	chr3	113775598	113776395	retained_intron
tracer21897	ENST00000488701	chr12	7168048	7170112	retained_intron
